province,date,var,min,lower,midlow,median,midhigh,upper,max,mean,runname
Hubei,2019-11-12,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-13,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-13,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-13,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-13,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-14,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-14,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-14,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-14,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-15,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-15,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-15,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-15,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-16,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-16,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-16,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-16,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-17,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-17,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-17,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-17,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-18,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-18,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-18,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-18,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-19,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-19,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-19,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-19,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-20,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-20,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-20,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-20,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-21,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-21,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-21,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-21,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-22,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-22,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-22,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-22,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-23,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-23,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-23,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-23,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-24,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-24,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-24,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-24,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-25,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-25,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-25,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-25,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-26,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-26,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-26,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-26,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-27,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-27,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-27,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-27,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-28,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-28,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-28,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-28,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-29,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-29,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-29,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-29,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-30,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-30,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-30,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-11-30,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-01,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-01,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-01,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-01,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-02,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-02,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-02,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-02,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-03,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-03,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-03,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-03,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-04,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-04,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-04,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-04,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-05,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-05,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-05,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-05,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-06,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-06,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-06,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-06,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-07,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-07,Prevalence of all infected individuals,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-07,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-07,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0,t_switch_6
Hubei,2019-12-08,"Prevalence of infections eligible
 for international travel",0.29038428189177207,0.2905751631979182,0.29119468544895644,0.2915255785592517,0.2918600790419692,0.29247854250943583,0.2926324913449972,0.2915271431355547,t_switch_6
Hubei,2019-12-08,Prevalence of all infected individuals,0.29038428189177207,0.2905751631979182,0.29119468544895644,0.2915255785592517,0.2918600790419692,0.29247854250943583,0.2926324913449972,0.2915271431355547,t_switch_6
Hubei,2019-12-08,Prevalence of pre-symptomatic infections,0.29036899064563076,0.29055986190022376,0.29117935152805263,0.29151022721396125,0.2918447100823327,0.29246314098234416,0.2926170817111666,0.2915117917078758,t_switch_6
Hubei,2019-12-08,"Prevalence of symptomatic, 
not yet recovered infections",1.529124614130377e-5,1.5301297694428615e-5,1.5333920903814896e-5,1.5351345290434665e-5,1.5368959636439536e-5,1.5401527091705457e-5,1.5409633830549584e-5,1.535142767892071e-5,t_switch_6
Hubei,2019-12-09,"Prevalence of infections eligible
 for international travel",0.6697556225479021,0.6702526499856741,0.6718663104456821,0.6727285046369786,0.6736003261489265,0.6752128544305217,0.6756143689924484,0.672732828116357,t_switch_6
Hubei,2019-12-09,Prevalence of all infected individuals,0.6697558059281374,0.6702528334864526,0.6718664943376945,0.6727286887379529,0.6736005104611409,0.6752130391333013,0.6756145537924478,0.6727330122183194,t_switch_6
Hubei,2019-12-09,Prevalence of pre-symptomatic infections,0.6658978470055941,0.666392335582398,0.6679977559163437,0.6688555489558892,0.6697229213230599,0.6713272234756318,0.6717266903710221,0.6688598516121177,t_switch_6
Hubei,2019-12-09,"Prevalence of symptomatic, 
not yet recovered infections",0.0038579589225434157,0.003860497904054603,0.0038687384213508163,0.003873139782063724,0.003877589138080978,0.0038858156576694522,0.003887863421425704,0.003873160606201671,t_switch_6
Hubei,2019-12-10,"Prevalence of infections eligible
 for international travel",1.1837706036239686,1.1847533357571332,1.1879448847246814,1.1896507793219349,1.191376160640646,1.1945686021085269,1.1953637445972947,1.189659808690998,t_switch_6
Hubei,2019-12-10,Prevalence of all infected individuals,1.1838176169409143,1.18480038001368,1.187992029398779,1.1896979776302667,1.1914234131680728,1.194615954882914,1.1954111223253792,1.1897070072530869,t_switch_6
Hubei,2019-12-10,Prevalence of pre-symptomatic infections,1.1481214255089813,1.1490799659263036,1.1521929916611726,1.1538569419022884,1.1555399185458255,1.1586539492465189,1.1594295719854428,1.1538657696454528,t_switch_6
Hubei,2019-12-10,"Prevalence of symptomatic, 
not yet recovered infections",0.03569619143193288,0.03572041408737626,0.03579903773760634,0.035841035727978324,0.03588349462224724,0.035962005636395025,0.03598155033993628,0.035841237607633955,t_switch_6
Hubei,2019-12-11,"Prevalence of infections eligible
 for international travel",1.8751062247656267,1.8768356779267588,1.882454018519191,1.8854581195564566,1.8884972999535155,1.8941226620195508,1.895524180956948,1.8854748470057678,t_switch_6
Hubei,2019-12-11,Prevalence of all infected individuals,1.8757239568470039,1.877453825305963,1.8830735138681076,1.886078334922075,1.8891182432225064,1.894744951219359,1.8961468052076529,1.8860950658160673,t_switch_6
Hubei,2019-12-11,Prevalence of pre-symptomatic infections,1.7460165211009506,1.7476531654440772,1.7529702127440807,1.755813343609515,1.7586897661266878,1.7640141155306022,1.7653406884168066,1.7558292743771335,t_switch_6
Hubei,2019-12-11,"Prevalence of symptomatic, 
not yet recovered infections",0.1297074357460531,0.12980065986188596,0.13010330112402696,0.1302649913125603,0.13042847709581873,0.13073083568875687,0.1308061167908461,0.13026579143893374,t_switch_6
Hubei,2019-12-12,"Prevalence of infections eligible
 for international travel",2.77533027226009,2.7781658462159253,2.787380418106693,2.792309202026086,2.7972968112514276,2.8065319821443264,2.808833539502138,2.7923380236051947,t_switch_6
Hubei,2019-12-12,Prevalence of all infected individuals,2.7789436241526437,2.7817817060620293,2.7910044189653536,2.7959375518502503,2.8009295579969447,2.810172859870388,2.812476441494328,2.7959663945818387,t_switch_6
Hubei,2019-12-12,Prevalence of pre-symptomatic infections,2.468707213780334,2.471305676662549,2.4797503376258723,2.4842676876150858,2.4888392240708037,2.497304704754591,2.4994145876965046,2.484294397586226,t_switch_6
Hubei,2019-12-12,"Prevalence of symptomatic, 
not yet recovered infections",0.3102364103723098,0.3104760293994798,0.31125408133948096,0.3116698642351644,0.31209033392614105,0.3128681551157966,0.31306185379782325,0.311671996995613,t_switch_6
Hubei,2019-12-13,"Prevalence of infections eligible
 for international travel",3.9282486036359296,3.9326853894807856,3.9471078846113596,3.954825203640474,3.9626366615585376,3.977105925329325,3.9807129933833867,3.954872533180112,t_switch_6
Hubei,2019-12-13,Prevalence of all infected individuals,3.9415881488396005,3.9460345819503946,3.960488396481741,3.9682224487461077,3.976050826023325,3.9905513820751914,3.994166241426714,3.96826986141404,t_switch_6
Hubei,2019-12-13,Prevalence of pre-symptomatic infections,3.3479285110197767,3.3518777538060704,3.3647167975366408,3.371587697870462,3.378543027083742,3.3914281021629793,3.394640573688476,3.37163050261827,t_switch_6
Hubei,2019-12-13,"Prevalence of symptomatic, 
not yet recovered infections",0.5936596378198236,0.5941568281443239,0.5957715989451,0.5966347508756453,0.5975077989395838,0.5991232799122123,0.5995256677382382,0.5966393587957702,t_switch_6
Hubei,2019-12-14,"Prevalence of infections eligible
 for international travel",5.399993874961966,5.406717692289182,5.428581600553516,5.440285156949061,5.452134609756484,5.474091813266515,5.4795672407964275,5.440360326650643,t_switch_6
Hubei,2019-12-14,Prevalence of all infected individuals,5.436777618361794,5.443529362982482,5.465483948551623,5.477235959667311,5.489134411765931,5.511182254110804,5.516680252316761,5.47731137616138,t_switch_6
Hubei,2019-12-14,Prevalence of pre-symptomatic infections,4.439762753176318,4.4456042942516465,4.464601973383544,4.474772940783428,4.4850718873608475,4.5041591299748776,4.508919515812879,4.474839554016533,t_switch_6
Hubei,2019-12-14,"Prevalence of symptomatic, 
not yet recovered infections",0.9970148651854762,0.9979250687308348,1.0008819751680798,1.002463018883883,1.0040625244050834,1.007023124135927,1.0077607365038816,1.0024718221448465,t_switch_6
Hubei,2019-12-15,"Prevalence of infections eligible
 for international travel",7.281694509047635,7.291655068626744,7.324054473057247,7.341404204518283,7.358974908939995,7.391546125583001,7.399670864995861,7.341520721100757,t_switch_6
Hubei,2019-12-15,Prevalence of all infected individuals,7.365017560383628,7.375044945350492,7.407661360433362,7.425127076512376,7.4428150845536285,7.475603330316549,7.483782122102168,7.425244200603163,t_switch_6
Hubei,2019-12-15,Prevalence of pre-symptomatic infections,5.820938540238986,5.829425405017738,5.857035892901397,5.87182411051943,5.886802750656462,5.914574497953592,5.921503141379948,5.871925671528496,t_switch_6
Hubei,2019-12-15,"Prevalence of symptomatic, 
not yet recovered infections",1.544079020144641,1.5456195403327542,1.5506254675319648,1.5533029659929465,1.5560123338971676,1.5610288323629562,1.56227898072222,1.5533185290746665,t_switch_6
Hubei,2019-12-16,"Prevalence of infections eligible
 for international travel",9.693732392511974,9.708241019992629,9.755449702887656,9.780739438210652,9.806358154961266,9.853866430043375,9.865720840809265,9.780916733240563,t_switch_6
Hubei,2019-12-16,Prevalence of all infected individuals,9.858089571015453,9.872738165670004,9.920401463862149,9.945934226551167,9.97179877079984,10.019761959672323,10.031729688836297,9.946112833924436,t_switch_6
Hubei,2019-12-16,Prevalence of pre-symptomatic infections,7.5891940174816614,7.601367461861998,7.640985464346668,7.662213642591849,7.683721351440583,7.723615001039899,7.733571198210633,7.662366129952114,t_switch_6
Hubei,2019-12-16,"Prevalence of symptomatic, 
not yet recovered infections",2.268895553533792,2.271370703808007,2.2794159995154812,2.283720583959317,2.288077419359258,2.296146958632424,2.298158490625664,2.2837467039723216,t_switch_6
Hubei,2019-12-17,"Prevalence of infections eligible
 for international travel",12.793304867142977,12.814166263914661,12.882068123164224,12.918457218819952,12.955329617781448,13.023733524123124,13.040807209826118,12.918723090972058,t_switch_6
Hubei,2019-12-17,Prevalence of all infected individuals,13.08652998481094,13.107657687182682,13.176424682152968,13.213276367892133,13.25061676299318,13.319886917114784,13.337176424691908,13.213544820520015,t_switch_6
Hubei,2019-12-17,Prevalence of pre-symptomatic infections,9.868056932060727,9.885349127737257,9.941645439366113,9.971822476805311,10.002405581949738,10.05915587707216,10.073323631662893,9.972048670943648,t_switch_6
Hubei,2019-12-17,"Prevalence of symptomatic, 
not yet recovered infections",3.218473052750212,3.222308559445427,3.234779242786856,3.241453891086823,3.248211181043442,3.2607310400426255,3.2638527930290144,3.2414961495763666,t_switch_6
Hubei,2019-12-18,"Prevalence of infections eligible
 for international travel",16.785141626183105,16.814831860171594,16.91150255019448,16.96332904207285,17.015858041987457,17.113344989709464,17.137685443931726,16.96372305975855,t_switch_6
Hubei,2019-12-18,Prevalence of all infected individuals,17.270683264609154,17.300845425265006,17.399049572695787,17.451696214253857,17.5050550947763,17.604078516151606,17.628801854404884,17.452094965445514,t_switch_6
Hubei,2019-12-18,Prevalence of pre-symptomatic infections,12.814862631773476,12.83923515876769,12.918609390612433,12.961174220276295,13.004323959253014,13.084425313195212,13.10442920414625,12.961506430446887,t_switch_6
Hubei,2019-12-18,"Prevalence of symptomatic, 
not yet recovered infections",4.455820632835681,4.461610266497317,4.480440182083356,4.490521993977563,4.500731135523287,4.519653202956391,4.5243726502586314,4.490588534998626,t_switch_6
Hubei,2019-12-19,"Prevalence of infections eligible
 for international travel",21.93555715884234,21.97746381373202,22.11395578441677,22.187159221531815,22.26137495251809,22.39916286797524,22.433576391287982,22.187737451409383,t_switch_6
Hubei,2019-12-19,Prevalence of all infected individuals,22.695518216349974,22.738217544392906,22.877285783481195,22.951867475202853,23.02747807649079,23.1678492072646,23.20290659990345,22.952453944574255,t_switch_6
Hubei,2019-12-19,Prevalence of pre-symptomatic infections,16.63156884651863,16.665699467253052,16.77689081386673,16.836541503187938,16.897028765569587,17.009359648810896,17.037421364901533,16.837025349229894,t_switch_6
Hubei,2019-12-19,"Prevalence of symptomatic, 
not yet recovered infections",6.063949369831349,6.072518077139857,6.1003949696144675,6.115325972014916,6.130449310921205,6.158489558453702,6.165485235001912,6.115428595344362,t_switch_6
Hubei,2019-12-20,"Prevalence of infections eligible
 for international travel",28.590577460629156,28.649323071573576,28.84072323847373,28.943414593649994,29.047554082871,29.240972696206242,29.289295478916472,28.944256154291335,t_switch_6
Hubei,2019-12-20,Prevalence of all infected individuals,29.729922851124886,29.789946276658984,29.985500480918535,30.090414800566517,30.19680450243249,30.394391564593324,30.443753578415336,30.091270136979155,t_switch_6
Hubei,2019-12-20,Prevalence of pre-symptomatic infections,21.578671708209196,21.626205784920707,21.78111546157324,21.864252544035764,21.948578930008626,22.10524355789875,22.144392978339734,21.864952187716234,t_switch_6
Hubei,2019-12-20,"Prevalence of symptomatic, 
not yet recovered infections",8.151251142915687,8.163740491738276,8.204385019345297,8.22616225653075,8.248225572423863,8.289148006694576,8.299360600075607,8.22631794926292,t_switch_6
Hubei,2019-12-21,"Prevalence of infections eligible
 for international travel",37.199318920643826,37.28119582642353,37.548048082971334,37.691276567509284,37.83656392984705,38.106510662762474,38.173973902555645,37.69249268980953,t_switch_6
Hubei,2019-12-21,Prevalence of all infected individuals,38.851658670078635,38.935530652426365,39.20887034215419,39.35557150740252,39.50437485299685,39.78083678843247,39.84992472018839,39.356809947230374,t_switch_6
Hubei,2019-12-21,Prevalence of pre-symptomatic infections,27.993007081886212,28.058895326655616,28.27369179873456,28.389014283689612,28.506018673074408,28.723479338296297,28.777838594821528,28.390019647166447,t_switch_6
Hubei,2019-12-21,"Prevalence of symptomatic, 
not yet recovered infections",10.858651588192425,10.876635325770746,10.935178543419632,10.966557223712908,10.998356179922432,11.057357450136166,11.072086125366862,10.966790300063924,t_switch_6
Hubei,2019-12-22,"Prevalence of infections eligible
 for international travel",48.34417677637299,48.457730776576405,48.827945953022876,49.026729013770904,49.22842371588478,49.60332061495817,49.69704145294758,49.028475536211275,t_switch_6
