province,date,var,min,lower,midlow,median,midhigh,upper,max,mean
Guangdong,2019-11-08,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-09,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-09,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-09,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-09,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-10,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-10,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-10,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-10,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-11,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-11,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-11,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-11,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-12,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-12,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-12,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-12,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-13,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-13,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-13,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-13,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-14,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-14,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-14,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-14,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-15,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-15,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-15,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-15,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-16,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-16,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-16,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-16,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-17,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-17,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-17,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-17,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-18,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-18,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-18,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-18,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-19,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-19,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-19,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-19,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-20,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-20,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-20,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-20,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-21,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-21,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-21,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-21,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-22,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-22,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-22,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-22,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-23,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-23,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-23,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-23,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-24,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-24,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-24,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-24,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-25,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-25,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-25,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-25,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-26,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-26,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-26,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-26,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-27,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-27,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-27,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-27,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-28,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-28,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-28,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-28,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-29,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-29,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-29,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-29,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-11-30,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-11-30,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-11-30,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-11-30,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-01,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-01,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-01,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-01,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-02,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-02,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-02,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-02,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-03,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-03,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-03,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-03,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-04,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-04,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-04,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-04,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-05,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-05,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-05,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-05,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-06,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-06,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-06,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-06,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-07,"Prevalence of infections eligible
 for international travel",0,0,0,0,0,0,0,0
Guangdong,2019-12-07,Prevalence of all infected individuals,0,0,0,0,0,0,0,0
Guangdong,2019-12-07,Prevalence of pre-symptomatic infections,0,0,0,0,0,0,0,0
Guangdong,2019-12-07,"Prevalence of symptomatic, 
not yet recovered infections",0,0,0,0,0,0,0,0
Guangdong,2019-12-08,"Prevalence of infections eligible
 for international travel",1.0969012303835477e-4,1.0979924961103079e-4,1.102287465536191e-4,1.1048186158176454e-4,1.1080584489629813e-4,1.1169611692386028e-4,1.1197151841007043e-4,1.105496782819374e-4
Guangdong,2019-12-08,Prevalence of all infected individuals,1.0969012303835477e-4,1.0979924961103079e-4,1.102287465536191e-4,1.1048186158176454e-4,1.1080584489629813e-4,1.1169611692386028e-4,1.1197151841007043e-4,1.105496782819374e-4
Guangdong,2019-12-08,Prevalence of pre-symptomatic infections,1.0965584650558071e-4,1.0976495848158627e-4,1.1019447646695742e-4,1.1044750244307606e-4,1.1077146967197022e-4,1.116616775798598e-4,1.1193704086608937e-4,1.105153340822777e-4
Guangdong,2019-12-08,"Prevalence of symptomatic, 
not yet recovered infections",3.421147842652032e-8,3.4238615056504906e-8,3.430246187595732e-8,3.4343647791146954e-8,3.4385153293606527e-8,3.4458792143849386e-8,3.4477903287639324e-8,3.43441996596881e-8
Guangdong,2019-12-09,"Prevalence of infections eligible
 for international travel",3.771588930635684e-4,3.777611615439119e-4,3.816933501813655e-4,3.8400957047790227e-4,3.869138092186982e-4,3.935332888141254e-4,3.9560969007292025e-4,3.844709853764051e-4
Guangdong,2019-12-09,Prevalence of all infected individuals,3.7715930482391867e-4,3.777615725665667e-4,3.816937617249138e-4,3.840099825767614e-4,3.8691422068539e-4,3.9353370128909234e-4,3.9561010302193453e-4,3.844713972491432e-4
Guangdong,2019-12-09,Prevalence of pre-symptomatic infections,3.6849626661510283e-4,3.6911401210441955e-4,3.730319905091675e-4,3.753386101869858e-4,3.7825694771071843e-4,3.8485504860510326e-4,3.869213481523041e-4,3.7580568947932606e-4
Guangdong,2019-12-09,"Prevalence of symptomatic, 
not yet recovered infections",8.632301032036443e-6,8.638925728125257e-6,8.655208344340658e-6,8.665635605082719e-6,8.676066020016598e-6,8.69475818294762e-6,8.699631031465157e-6,8.665707769817122e-6
Guangdong,2019-12-10,"Prevalence of infections eligible
 for international travel",9.155814265221473e-4,9.179744660101636e-4,9.331517229946068e-4,9.416492183103881e-4,9.519088430875481e-4,9.743777665411131e-4,9.786793481296274e-4,9.4280075665347e-4
Guangdong,2019-12-10,Prevalence of all infected individuals,9.156869274938471e-4,9.180797616861282e-4,9.332572836636602e-4,9.417547147862958e-4,9.520147022777023e-4,9.744837257553823e-4,9.787851558666874e-4,9.42906357345166e-4
Guangdong,2019-12-10,Prevalence of pre-symptomatic infections,8.354778621656973e-4,8.380208650209177e-4,8.529224089161246e-4,8.614803133551129e-4,8.716580664567585e-4,8.939103225317517e-4,8.981740646447419e-4,8.625496181320692e-4
Guangdong,2019-12-10,"Prevalence of symptomatic, 
not yet recovered infections",8.00222092371792e-5,8.006809060948555e-5,8.024829208461354e-5,8.035457314706175e-5,8.045571131401159e-5,8.065632275313963e-5,8.071663839861603e-5,8.035673921309682e-5
Guangdong,2019-12-11,"Prevalence of infections eligible
 for international travel",0.0018478996777233903,0.0018557470505164,0.0018921730653753586,0.0019134090948388232,0.0019376388855848893,0.0019914028114895403,0.0020005974000218887,0.001915748310762552
Guangdong,2019-12-11,Prevalence of all infected individuals,0.0018492872110758066,0.001857137094256937,0.0018935593986475422,0.001914798759141016,0.0019390280455703333,0.001992799155981685,0.0020019913678108055,0.0019171379685166585
Guangdong,2019-12-11,Prevalence of pre-symptomatic infections,0.0015568423065273806,0.0015641336903729193,0.0016005388814030466,0.0016213904430706304,0.0016451243103353503,0.001697473749953099,0.0017066521490257274,0.001623599418979138
Guangdong,2019-12-11,"Prevalence of symptomatic, 
not yet recovered infections",2.9194338757632224e-4,2.921923884795983e-4,2.93041886764034e-4,2.935126384381874e-4,2.939970790946718e-4,2.951454144954047e-4,2.954984677386846e-4,2.935385495375208e-4
Guangdong,2019-12-12,"Prevalence of infections eligible
 for international travel",0.003258532197095967,0.0032709303639623316,0.0033444489363645053,0.003386131063136185,0.003431591011725108,0.003531530686609336,0.003555547943005435,0.003390446065297652
Guangdong,2019-12-12,Prevalence of all infected individuals,0.003266647679083184,0.0032790550117873345,0.0033525817511150017,0.003394273576720244,0.003439753809239123,0.0035396941709133294,0.003563695673035957,0.00339859722564234
Guangdong,2019-12-12,Prevalence of pre-symptomatic infections,0.002560729101826916,0.002573702858246415,0.0026449375694464162,0.002685851645706905,0.0027286627446117154,0.0028266188689197594,0.002851274410114493,0.002689752817108857
Guangdong,2019-12-12,"Prevalence of symptomatic, 
not yet recovered infections",7.033029685164066e-4,7.040845191828101e-4,7.070211585438844e-4,7.087144970994779e-4,7.104998130335297e-4,7.145117246415526e-4,7.161216498774307e-4,7.088444085334832e-4
Guangdong,2019-12-13,"Prevalence of infections eligible
 for international travel",0.005228786377921851,0.005255179257835369,0.005380144404701269,0.005452007885972201,0.005529011935848999,0.005702779482020253,0.005744887767747828,0.0054597285421644735
Guangdong,2019-12-13,Prevalence of all infected individuals,0.005258849245654539,0.005285354365436959,0.00541034040542668,0.005482205965185191,0.005559273124443738,0.005733105764275957,0.005775159822426356,0.005489956844512491
Guangdong,2019-12-13,Prevalence of pre-symptomatic infections,0.003896044472960271,0.003919349279142658,0.004036719127705572,0.004107020561050169,0.00418056203201459,0.004342155847376216,0.004380691676748351,0.004113434183952355
Guangdong,2019-12-13,"Prevalence of symptomatic, 
not yet recovered infections",0.0013613393034344783,0.0013630667246802227,0.0013715581382547836,0.0013760650205251438,0.0013810869019155894,0.0013922618963555966,0.0013962163712062602,0.0013765226605601357
Guangdong,2019-12-14,"Prevalence of infections eligible
 for international travel",0.007891804987854047,0.00794152669268139,0.0081351110021643,0.008250281829007848,0.008369041833820364,0.008628495391883886,0.008702730387176805,0.008260721518947299
Guangdong,2019-12-14,Prevalence of all infected individuals,0.007975339901010046,0.008025153560581763,0.008218707427426596,0.008334075873231019,0.008452870306287484,0.008713160560736375,0.008786918304381148,0.008344642286629896
Guangdong,2019-12-14,Prevalence of pre-symptomatic infections,0.005647443339995478,0.005692224451752703,0.005870118319533666,0.00597922188040486,0.006086464621624621,0.006321105454320212,0.0063936263182390665,0.005986641133492928
Guangdong,2019-12-14,"Prevalence of symptomatic, 
not yet recovered infections",0.002324204565301805,0.00232781064865495,0.0023468167644478057,0.002357004291955122,0.0023685185514221133,0.0023926688519302266,0.0024011989381116337,0.002358001153136968
Guangdong,2019-12-15,"Prevalence of infections eligible
 for international travel",0.011435453603258063,0.01151047781306195,0.011797868128165372,0.011969026919430043,0.012146876270326332,0.012533170366605043,0.012630234142337712,0.011984445260587933
Guangdong,2019-12-15,Prevalence of all infected individuals,0.011625719241121345,0.011701618842993857,0.011989806844554089,0.01216079545745831,0.012339190786148015,0.012727185026996402,0.012823639327508669,0.012176339930067583
Guangdong,2019-12-15,Prevalence of pre-symptomatic infections,0.007943037316001742,0.008014742874138375,0.008273197251165636,0.008422183183918196,0.00858003030100568,0.008929703041982756,0.009008756427439774,0.008436291217284885
Guangdong,2019-12-15,"Prevalence of symptomatic, 
not yet recovered infections",0.0036723286476649233,0.003681291167638289,0.003718152878522886,0.0037385070973512393,0.0037601303528812064,0.003809480641386534,0.0038228125784820497,0.0037400487127826993
Guangdong,2019-12-16,"Prevalence of infections eligible
 for international travel",0.016089069565646118,0.016211473819568414,0.016616150638594014,0.016859967427097174,0.017117186628689152,0.01768204410331771,0.017797210667565278,0.016881916771259234
Guangdong,2019-12-16,Prevalence of all infected individuals,0.016469063163208866,0.016590994294495943,0.016997710712580816,0.017243231440666806,0.01750175354665775,0.018068928707833908,0.018184657608442026,0.017265087761439087
Guangdong,2019-12-16,Prevalence of pre-symptomatic infections,0.010945921665754922,0.011043978688333709,0.011396303132530206,0.011605435008878756,0.011823036163742102,0.012305170994865423,0.012397888773451353,0.011622931756519315
Guangdong,2019-12-16,"Prevalence of symptomatic, 
not yet recovered infections",0.005521415611017717,0.005538663568920681,0.005602705145249871,0.005638551449299769,0.005677170034806786,0.0057634228170198,0.005787157457075255,0.005642156004919772
Guangdong,2019-12-17,"Prevalence of infections eligible
 for international travel",0.022184318038524223,0.02234065171172315,0.022909017914276443,0.02324863204843982,0.02359961719483199,0.024370396394029555,0.024532860441162787,0.02327786361035005
Guangdong,2019-12-17,Prevalence of all infected individuals,0.022867580538179656,0.023027505756389587,0.023597546435079393,0.023942071365660202,0.024296253374180052,0.025073009518497766,0.02523370152352515,0.02397177185097079
Guangdong,2019-12-17,Prevalence of pre-symptomatic infections,0.01484069943151484,0.014962395452680636,0.01544012255457475,0.01572634755193852,0.016014256717499564,0.01666205317303274,0.0168053928118124,0.015749544270022276
Guangdong,2019-12-17,"Prevalence of symptomatic, 
not yet recovered infections",0.008026891675254309,0.008052736693468092,0.008157350553797175,0.008217451312856335,0.00827932713409551,0.008415530099638026,0.008454471596037334,0.008222227580948515
Guangdong,2019-12-18,"Prevalence of infections eligible
 for international travel",0.030134776033397162,0.03031421471014573,0.031090468179816144,0.03155578399629225,0.03202127137469504,0.033067524664781404,0.033296673204858185,0.031593046339558985
Guangdong,2019-12-18,Prevalence of all infected individuals,0.03128259314239164,0.03146880927191094,0.03225611160771654,0.032723929061878695,0.03319590950282443,0.03425307590806379,0.03448631753953247,0.03276220677423511
Guangdong,2019-12-18,Prevalence of pre-symptomatic infections,0.019896090628953703,0.020036545770577528,0.020671222495493233,0.021052353499914404,0.021425749158700595,0.022271754016921004,0.0224924638063064,0.021077955937296146
Guangdong,2019-12-18,"Prevalence of symptomatic, 
not yet recovered infections",0.011383286736251833,0.011424729838303041,0.011585202471084282,0.011674353723137482,0.011774337606899964,0.011978893573232598,0.012036537991550867,0.011684250836938961
Guangdong,2019-12-19,"Prevalence of infections eligible
 for international travel",0.04041763611441512,0.040654654390907125,0.041712729062787994,0.04232025941611797,0.042951802196634456,0.044312237903963325,0.044649884547834105,0.042374794051837805
Guangdong,2019-12-19,Prevalence of all infected individuals,0.0422625391541022,0.04249239111490222,0.043564805495761263,0.044185981021972826,0.044827871770224764,0.046206371336272166,0.04654225323970049,0.044240338035640175
Guangdong,2019-12-19,Prevalence of pre-symptomatic infections,0.026384861283971207,0.02658664962214858,0.027424775757541514,0.027919334046298414,0.028403709429957937,0.02950345032208839,0.02980554827664347,0.027950405138159513
Guangdong,2019-12-19,"Prevalence of symptomatic, 
not yet recovered infections",0.015846602293000354,0.01590402379472783,0.0161461979202077,0.01627755919921966,0.01642365630395594,0.016723120102096447,0.0168019372863859,0.016289932897480663
Guangdong,2019-12-20,"Prevalence of infections eligible
 for international travel",0.05372418191136947,0.05405348590440579,0.055460420235150694,0.05627948003657375,0.057105371279445365,0.058919953564095386,0.05933471368936596,0.05633661927653741
Guangdong,2019-12-20,Prevalence of all infected individuals,0.05654018806543352,0.05685638871468175,0.05829093911121751,0.059125565788856346,0.05997799569540828,0.061828724049348985,0.06225323981474062,0.05919138368798378
Guangdong,2019-12-20,Prevalence of pre-symptomatic infections,0.03475469032654942,0.035027012000016594,0.03613261183190341,0.03678424411530101,0.03740339191414502,0.038805821831121946,0.03920249734332097,0.036815909194756344
Guangdong,2019-12-20,"Prevalence of symptomatic, 
not yet recovered infections",0.021749279438424855,0.021819677717096257,0.022167486298257263,0.02236456620898203,0.02256045627335582,0.02299089376517453,0.02309146973510602,0.02237547449322744
Guangdong,2019-12-21,"Prevalence of infections eligible
 for international travel",0.07096709970080609,0.07140014058743531,0.07323514764534556,0.07434905927957705,0.07541290999606295,0.0777374692514714,0.07829097297204354,0.0744092284479541
Guangdong,2019-12-21,Prevalence of all infected individuals,0.07512790996765094,0.07554403348482452,0.07744600397122443,0.07857083883233115,0.07967229133109324,0.08206066377329188,0.08262655102940866,0.07863733158335556
Guangdong,2019-12-21,Prevalence of pre-symptomatic infections,0.045558437068556376,0.045938493399247445,0.04736729195801369,0.04822337283937224,0.04903256440876255,0.05086625032539859,0.05132136779067568,0.04826275124463541
Guangdong,2019-12-21,"Prevalence of symptomatic, 
not yet recovered infections",0.029511790898356923,0.029611798307748533,0.030084774974460667,0.030358464444867665,0.030635486300214204,0.03123484378040206,0.03136917668016221,0.030374580338720158
Guangdong,2019-12-22,"Prevalence of infections eligible
 for international travel",0.09331514649648816,0.0938602477916584,0.09626917002967278,0.09772605376129531,0.09914973083032,0.10217747943589883,0.10284346166140222,0.0978065737499458
Guangdong,2019-12-22,Prevalence of all infected individuals,0.09930722155094951,0.0998371874935086,0.10232926510611265,0.10382390853399841,0.10529109436964904,0.10841722042225635,0.10911216535021163,0.103908719854071
Guangdong,2019-12-22,Prevalence of pre-symptomatic infections,0.05952002594856197,0.06006153586023281,0.061876015355646574,0.06300978561064666,0.06407121291658228,0.06646015021179659,0.06697103433330583,0.06305945494336877
Guangdong,2019-12-22,"Prevalence of symptomatic, 
not yet recovered infections",0.03967947104096477,0.039819967127568044,0.04045336617647455,0.040829305097444965,0.04120399387474469,0.04201125771592135,0.04219999202318367,0.04084926491070223
Guangdong,2019-12-23,"Prevalence of infections eligible
 for international travel",0.12229414060135067,0.12298401807660345,0.12609266122871265,0.12802502696923795,0.12987583304836903,0.13383474272528129,0.13461238720201701,0.12811208433816257
Guangdong,2019-12-23,Prevalence of all infected individuals,0.13074893544879462,0.1313990781860033,0.13467234076861698,0.13663632919160995,0.1385749127486023,0.1426630265862845,0.1434888538487647,0.13673829482838235
Guangdong,2019-12-23,Prevalence of pre-symptomatic infections,0.07765846447090204,0.07829550337011149,0.08066996583741814,0.08215129676286467,0.08352886793493478,0.08659400682303198,0.0872258511878483,0.08220737412654842
Guangdong,2019-12-23,"Prevalence of symptomatic, 
not yet recovered infections",0.05296439747914218,0.05314947323808391,0.0539963333419623,0.054495269500224604,0.055004775780958734,0.05610792521102484,0.05635782882024218,0.05453092070183392
